referrer,views_total,views_unique
github.com,222,77
Baidu,55,37
nutui.jd.com,37,20
Google,28,22
cn.bing.com,18,9
gitee.com,14,7
ext.dcloud.net.cn,11,6
npmjs.com,4,3
mail.qq.com,4,2
Bing,1,1
