referrer,views_total,views_unique
github.com,216,63
nutui.jd.com,68,25
Google,42,29
uni-helper.js.org,33,3
Baidu,30,22
ext.dcloud.net.cn,18,7
Bing,12,2
gitee.com,8,4
cn.bing.com,6,6
npmjs.com,4,2
