referrer,views_total,views_unique
github.com,390,80
nutui.jd.com,59,22
Baidu,52,40
Google,51,33
Bing,17,7
ext.dcloud.net.cn,7,4
npmjs.com,7,4
gitee.com,7,3
cn.bing.com,6,6
uni-helper.js.org,5,4
