time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-18 00:00:00+00:00,,,228,60
2024-07-19 00:00:00+00:00,2.0,2.0,163,40
2024-07-20 00:00:00+00:00,,,83,21
2024-07-21 00:00:00+00:00,1.0,1.0,34,14
2024-07-22 00:00:00+00:00,1.0,1.0,183,43
2024-07-23 00:00:00+00:00,10.0,4.0,169,56
2024-07-24 00:00:00+00:00,,,140,49
2024-07-25 00:00:00+00:00,2.0,2.0,247,40
2024-07-26 00:00:00+00:00,5.0,2.0,164,56
2024-07-27 00:00:00+00:00,2.0,2.0,61,11
2024-07-28 00:00:00+00:00,,,160,17
2024-07-29 00:00:00+00:00,12.0,6.0,430,45
2024-07-30 00:00:00+00:00,18.0,9.0,297,73
2024-07-31 00:00:00+00:00,1.0,1.0,131,52
