referrer,views_total,views_unique
github.com,785,97
nutui.jd.com,148,51
Baidu,78,31
gitee.com,78,10
cn.bing.com,26,22
ext.dcloud.net.cn,19,10
Google,15,13
Bing,5,2
npmjs.com,4,2
uni-helper.js.org,3,3
