referrer,views_total,views_unique
github.com,237,85
Baidu,79,50
nutui.jd.com,42,20
Google,41,25
cn.bing.com,25,11
gitee.com,15,6
ext.dcloud.net.cn,11,6
mail.qq.com,4,2
npmjs.com,2,2
Bing,1,1
