referrer,views_total,views_unique
github.com,411,87
nutui.jd.com,58,23
cn.bing.com,46,17
ext.dcloud.net.cn,41,8
Baidu,39,37
npmjs.com,25,4
Google,19,16
Bing,16,13
uni-helper.js.org,5,5
m.baidu.com,5,3
