url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,324,168
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,143,20
/nutui-uniapp/nutui-uniapp/issues,131,43
/nutui-uniapp/nutui-uniapp/tree/main/example,67,15
/nutui-uniapp/nutui-uniapp/tree/main/docs,57,6
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,53,11
/nutui-uniapp/nutui-uniapp/tree/main/example/src,51,11
/nutui-uniapp/nutui-uniapp/tree/main,47,8
/nutui-uniapp/nutui-uniapp/releases,44,35
/nutui-uniapp/nutui-uniapp/pulls,33,6
