referrer,views_total,views_unique
github.com,181,72
nutui.jd.com,42,29
Baidu,38,25
Google,37,21
npmjs.com,28,6
gitee.com,16,6
Bing,12,2
cn.bing.com,4,2
ext.dcloud.net.cn,2,2
uni-helper.js.org,2,2
