url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,560,234
/nutui-uniapp/nutui-uniapp/issues,241,69
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,146,31
/nutui-uniapp/nutui-uniapp/pulls,131,16
/nutui-uniapp/nutui-uniapp/releases,120,80
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,103,22
/nutui-uniapp/nutui-uniapp/tree/main/example,87,29
/nutui-uniapp/nutui-uniapp/pull/262,63,5
/nutui-uniapp/nutui-uniapp/tree/main/example/src,51,15
/nutui-uniapp/nutui-uniapp/blob/main/example/package.json,50,5
