referrer,views_total,views_unique
github.com,189,57
Baidu,31,25
Google,31,21
nutui.jd.com,17,14
ext.dcloud.net.cn,7,5
cn.bing.com,5,4
gitee.com,4,4
mail.qq.com,3,1
Bing,2,2
npmjs.com,2,1
