time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-22 00:00:00+00:00,5.0,3.0,355,53
2024-08-23 00:00:00+00:00,,,201,34
2024-08-24 00:00:00+00:00,,,40,24
2024-08-25 00:00:00+00:00,3.0,2.0,20,15
2024-08-26 00:00:00+00:00,25.0,4.0,134,37
2024-08-27 00:00:00+00:00,3.0,2.0,176,46
2024-08-28 00:00:00+00:00,4.0,3.0,126,35
2024-08-29 00:00:00+00:00,6.0,5.0,206,33
2024-08-30 00:00:00+00:00,6.0,4.0,218,49
2024-08-31 00:00:00+00:00,3.0,3.0,44,14
2024-09-01 00:00:00+00:00,2.0,2.0,29,12
2024-09-02 00:00:00+00:00,13.0,8.0,251,46
2024-09-03 00:00:00+00:00,12.0,6.0,213,45
2024-09-04 00:00:00+00:00,13.0,6.0,472,57
