referrer,views_total,views_unique
github.com,465,75
nutui.jd.com,74,23
cn.bing.com,41,15
ext.dcloud.net.cn,19,9
Baidu,18,16
Google,17,10
uni-helper.js.org,2,2
hellogithub.com,2,1
chat.openai.com,2,1
classic.yarnpkg.com,1,1
