url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,523,278
/nutui-uniapp/nutui-uniapp/issues,151,60
/nutui-uniapp/nutui-uniapp/releases,82,57
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,72,22
/nutui-uniapp/nutui-uniapp/tree/main/example,50,15
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,48,18
/nutui-uniapp/nutui-uniapp/issues/341,31,28
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/src,31,12
/nutui-uniapp/nutui-uniapp/tree/main/example/src,25,7
/nutui-uniapp/nutui-uniapp/tree/main/example/src/pages/demo,24,6
