referrer,views_total,views_unique
github.com,829,102
nutui.jd.com,140,32
Baidu,80,38
Google,60,43
ext.dcloud.net.cn,27,7
cn.bing.com,18,12
gitee.com,13,10
Bing,9,7
uni-helper.js.org,6,5
npmjs.com,5,2
