referrer,views_total,views_unique
github.com,164,67
cn.bing.com,58,14
Baidu,32,24
nutui.jd.com,23,12
Google,21,18
gitee.com,11,4
Bing,11,2
ext.dcloud.net.cn,8,2
npmjs.com,1,1
link.csdn.net,1,1
