time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-12 00:00:00+00:00,18,8,33,14
2026-02-13 00:00:00+00:00,8,4,24,9
2026-02-14 00:00:00+00:00,17,9,18,17
2026-02-15 00:00:00+00:00,13,8,10,8
2026-02-16 00:00:00+00:00,22,17,7,3
2026-02-17 00:00:00+00:00,11,7,12,10
2026-02-18 00:00:00+00:00,6,5,8,7
2026-02-19 00:00:00+00:00,5,4,8,5
2026-02-20 00:00:00+00:00,11,7,7,7
2026-02-21 00:00:00+00:00,15,10,9,9
2026-02-22 00:00:00+00:00,6,5,7,7
2026-02-23 00:00:00+00:00,102,6,1,1
2026-02-24 00:00:00+00:00,18,9,25,16
2026-02-25 00:00:00+00:00,23,5,37,22
