referrer,views_total,views_unique
github.com,64,31
Baidu,32,23
Bing,24,16
Google,12,11
nutui.jd.com,12,7
ext.dcloud.net.cn,8,4
link.gitcode.com,7,2
link.juejin.cn,5,5
gitee.com,2,2
npmjs.com,2,2
