referrer,views_total,views_unique
github.com,1161,117
nutui.jd.com,117,26
Google,70,14
Baidu,32,9
ext.dcloud.net.cn,31,12
cn.bing.com,11,6
gitee.com,5,5
oschina.net,5,1
npmjs.com,4,2
Bing,3,1
