referrer,views_total,views_unique
github.com,189,83
nutui.jd.com,121,25
Baidu,69,54
Google,34,22
cn.bing.com,18,15
gitee.com,12,6
ext.dcloud.net.cn,10,4
uni-helper.js.org,6,6
Bing,5,3
npmjs.com,5,3
