referrer,views_total,views_unique
github.com,121,56
Google,37,23
nutui.jd.com,26,16
Baidu,12,11
Bing,8,7
cn.bing.com,6,5
ext.dcloud.net.cn,6,3
gitee.com,5,4
uni-helper.js.org,2,2
npmjs.com,2,1
