referrer,views_total,views_unique
github.com,570,123
nutui.jd.com,95,28
Google,92,45
Baidu,41,34
cn.bing.com,32,15
ext.dcloud.net.cn,21,8
Bing,13,10
gitee.com,10,7
npmjs.com,5,2
uni-helper.js.org,3,2
