referrer,views_total,views_unique
github.com,258,97
Baidu,91,63
Google,50,32
nutui.jd.com,35,18
cn.bing.com,14,8
Bing,14,5
gitee.com,14,4
ext.dcloud.net.cn,8,4
gitcode.com,2,1
npmjs.com,2,1
