referrer,views_total,views_unique
github.com,614,106
nutui.jd.com,93,24
ext.dcloud.net.cn,66,32
npmjs.com,41,6
Baidu,20,7
Google,11,8
gitee.com,9,4
Bing,8,2
cn.bing.com,5,5
uni-helper.js.org,3,3
