url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,471,214
/nutui-uniapp/nutui-uniapp/issues,210,55
/nutui-uniapp/nutui-uniapp/releases,108,57
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,68,24
/nutui-uniapp/nutui-uniapp/pulls,64,13
/nutui-uniapp/nutui-uniapp/tree/main/example,61,20
/nutui-uniapp/nutui-uniapp/commits/main,50,6
/nutui-uniapp/nutui-uniapp/tree/main/example/src,37,11
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,36,13
/nutui-uniapp/nutui-uniapp/commits/2.x,30,1
