referrer,views_total,views_unique
github.com,221,87
Baidu,94,60
Google,50,29
nutui.jd.com,37,16
cn.bing.com,26,12
gitee.com,13,5
Bing,12,3
ext.dcloud.net.cn,9,4
npmjs.com,2,2
uni-helper.js.org,1,1
