referrer,views_total,views_unique
github.com,359,88
nutui.jd.com,74,25
ext.dcloud.net.cn,28,12
cn.bing.com,19,4
gitee.com,13,7
uni-helper.js.org,7,6
npmjs.com,5,3
link.zhihu.com,2,1
Baidu,1,1
Bing,1,1
