referrer,views_total,views_unique
github.com,159,80
nutui.jd.com,101,20
Baidu,72,60
Google,50,31
cn.bing.com,16,13
gitee.com,9,6
uni-helper.js.org,5,5
npmjs.com,5,3
ext.dcloud.net.cn,5,3
Bing,4,3
