referrer,views_total,views_unique
github.com,905,91
nutui.jd.com,103,20
cn.bing.com,72,12
Baidu,57,14
ext.dcloud.net.cn,55,11
Google,22,7
blog.51cto.com,22,2
gitee.com,9,4
Bing,3,2
classic.yarnpkg.com,3,2
