referrer,views_total,views_unique
github.com,60,32
Baidu,34,26
Bing,22,17
Google,14,13
nutui.jd.com,8,7
ext.dcloud.net.cn,8,4
gitee.com,3,3
npmjs.com,2,2
context7.com,2,1
link.gitcode.com,2,1
