referrer,views_total,views_unique
github.com,400,85
nutui.jd.com,58,26
ext.dcloud.net.cn,21,9
uni-helper.js.org,8,7
cn.bing.com,8,2
npmjs.com,5,3
gitee.com,4,4
Google,4,2
Baidu,2,2
