referrer,views_total,views_unique
github.com,1099,136
nutui.jd.com,89,28
ext.dcloud.net.cn,60,23
npmjs.com,38,5
cn.bing.com,33,7
Baidu,25,8
Google,19,11
gitee.com,16,11
Bing,4,1
uni-helper.js.org,2,2
