referrer,views_total,views_unique
github.com,189,92
nutui.jd.com,121,25
Baidu,70,57
Google,38,26
cn.bing.com,18,15
gitee.com,14,7
ext.dcloud.net.cn,10,4
uni-helper.js.org,5,5
npmjs.com,5,3
Bing,4,3
