referrer,views_total,views_unique
github.com,371,95
nutui.jd.com,75,26
ext.dcloud.net.cn,29,13
cn.bing.com,19,4
gitee.com,11,7
uni-helper.js.org,8,7
npmjs.com,5,3
link.zhihu.com,2,1
Baidu,1,1
Bing,1,1
