referrer,views_total,views_unique
github.com,207,75
Google,37,27
Baidu,30,20
nutui.jd.com,29,23
npmjs.com,20,1
Bing,19,3
gitee.com,5,5
cn.bing.com,4,2
ext.dcloud.net.cn,2,2
uni-helper.js.org,2,2
