referrer,views_total,views_unique
github.com,770,104
nutui.jd.com,139,31
Baidu,80,38
Google,62,45
ext.dcloud.net.cn,23,7
cn.bing.com,21,14
gitee.com,12,9
Bing,9,7
uni-helper.js.org,6,5
npmjs.com,5,2
