referrer,views_total,views_unique
github.com,388,84
nutui.jd.com,83,25
ext.dcloud.net.cn,79,42
cn.bing.com,21,5
gitee.com,16,10
Google,7,4
uni-helper.js.org,5,4
npmjs.com,4,3
Baidu,2,2
link.zhihu.com,2,1
