referrer,views_total,views_unique
github.com,101,41
nutui.jd.com,56,9
Baidu,30,18
Google,28,17
gitcode.com,5,2
cn.bing.com,4,3
npmjs.com,2,2
gitee.com,2,1
blog.csdn.net,1,1
